"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj","cluster","gene"
"417",0,12.0500118675529,0.368,0,0,"20","SULT2A1"
"418",0,11.9403468164763,0.317,0,0,"20","PRAP1"
"419",0,12.2105575374377,0.309,0,0,"20","SAA4"
"420",0,11.2055454388845,0.294,0,0,"20","LINC00844"
"421",0,6.93310629125506,0.64,0.008,0,"21","MKI67"
"422",0,6.63336027825764,0.646,0.014,0,"21","TYMS"
"423",0,6.94410151588538,0.545,0.007,0,"21","PCLAF"
"424",0,6.37612966919876,0.544,0.011,0,"21","RRM2"
"425",0,5.97507076830565,0.478,0.015,0,"21","CENPF"
"426",0,6.28092694656716,0.466,0.011,0,"21","TOP2A"
"427",0,6.40587380888911,0.434,0.007,0,"21","TPX2"
"428",0,6.13038708688945,0.423,0.01,0,"21","TK1"
"429",0,6.46736170912866,0.416,0.007,0,"21","CDT1"
"430",0,6.94673632386267,0.413,0.005,0,"21","UBE2C"
"431",0,6.85356549600207,0.403,0.006,0,"21","ASPM"
"432",0,6.66741468503969,0.372,0.004,0,"21","BIRC5"
"433",0,7.1151269104856,0.324,0.002,0,"21","PKMYT1"
"434",0,5.91597087030012,0.319,0.005,0,"21","DIAPH3"
"435",0,6.47884772978747,0.295,0.004,0,"21","AURKB"
"436",0,6.74815503274436,0.282,0.003,0,"21","CKAP2L"
"437",0,6.81758605370988,0.28,0.003,0,"21","TROAP"
"438",0,6.38203809829901,0.271,0.003,0,"21","CCNA2"
"439",0,6.10302997887086,0.272,0.004,0,"21","FOXM1"
"440",0,7.26313861286617,0.264,0.002,0,"21","DLGAP5"
"441",0,9.72322252551147,0.841,0.005,0,"22","LILRA4"
"442",0,7.02627208295751,0.865,0.04,0,"22","PLD4"
"443",0,9.94466169887973,0.715,0.001,0,"22","LRRC26"
"444",0,9.13427220095292,0.715,0.002,0,"22","CLEC4C"
"445",0,10.4707218030483,0.685,0.001,0,"22","SCT"
"446",0,9.49924055402932,0.651,0.002,0,"22","LINC01478"
"447",0,7.07055472803797,0.643,0.004,0,"22","PTCRA"
"448",0,7.43381171190415,0.617,0.004,0,"22","CUX2"
"449",0,7.25326568740244,0.565,0.005,0,"22","TLR9"
"450",0,7.31540717599651,0.556,0.004,0,"22","PACSIN1"
"451",0,7.4753970348951,0.506,0.003,0,"22","RGS7"
"452",0,6.98466113638912,0.498,0.006,0,"22","PHEX"
"453",0,7.82688256388535,0.467,0.002,0,"22","AC007381.1"
"454",0,8.22376999992752,0.457,0.002,0,"22","LAMP5"
"455",0,6.89892865451329,0.416,0.005,0,"22","LINC01226"
"456",0,11.7500379996029,0.382,0,0,"22","AC097375.1"
"457",0,7.28784153926384,0.382,0.002,0,"22","SHD"
"458",0,7.30967134326533,0.338,0.003,0,"22","AC105180.2"
"459",0,8.97972958552553,0.302,0.001,0,"22","KRT5"
"460",0,8.74446254444648,0.286,0.001,0,"22","KCNK10"
"461",0,3.42257207003585,0.851,0.094,0,"23","APOE"
"462",0,3.06376785270639,0.745,0.075,0,"23","GPNMB"
"463",0,3.26196169189549,0.723,0.131,0,"23","ACP5"
"464",0,3.02212194837858,0.744,0.167,0,"23","DHFR"
"465",0,4.17953124672606,0.613,0.045,0,"23","MMP9"
"466",0,3.53574595206262,0.592,0.039,0,"23","TREM2"
"467",0,3.59491152677975,0.568,0.025,0,"23","SPP1"
"468",0,4.01911220926669,0.539,0.037,0,"23","MMP19"
"469",0,3.33541219139406,0.506,0.037,0,"23","RARRES1"
"470",0,4.8481475630268,0.457,0.012,0,"23","CHIT1"
"471",0,4.11838719192149,0.424,0.011,0,"23","CHI3L1"
"472",0,3.22763131228267,0.444,0.055,0,"23","SDC2"
"473",0,3.66241901198488,0.397,0.027,0,"23","SDS"
"474",0,3.11676308830137,0.411,0.051,0,"23","SLC16A10"
"475",0,3.15942266840351,0.415,0.059,0,"23","NHSL1"
"476",0,3.10383317324003,0.341,0.038,0,"23","PLA2G7"
"477",0,3.01807329605084,0.34,0.041,0,"23","SLC1A3"
"478",0,3.91935268595402,0.28,0.018,0,"23","TM4SF19"
"479",0,3.56757184814264,0.273,0.024,0,"23","AL035446.2"
"480",0,3.52877270591039,0.26,0.017,0,"23","AC008945.1"
"481",0,11.3765448531779,0.835,0.002,0,"24","MSLN"
"482",0,10.6556520611433,0.828,0.004,0,"24","UPK3B"
"483",0,10.453627788797,0.795,0.008,0,"24","ITLN1"
"484",0,9.30232235405713,0.758,0.001,0,"24","KLK11"
"485",0,9.32049510817802,0.654,0.003,0,"24","ALOX15"
"486",0,10.5980189500908,0.587,0,0,"24","BNC1"
"487",0,10.106802326203,0.561,0.001,0,"24","LINC02360"
"488",0,9.61395595193054,0.534,0.001,0,"24","LRRN4"
"489",0,10.7565287966297,0.527,0,0,"24","RSPO1"
"490",0,9.5069554399685,0.525,0,0,"24","ITLN2"
"491",0,11.9131443517623,0.495,0,0,"24","KLK5"
"492",0,10.1344343842465,0.494,0.001,0,"24","AP000561.1"
"493",0,11.5611389564406,0.492,0,0,"24","KLK8"
"494",0,9.46303983640763,0.488,0.001,0,"24","MUC16"
"495",0,10.810308605088,0.456,0,0,"24","DSC3"
"496",0,12.8315845326668,0.447,0,0,"24","KLK7"
"497",0,8.86298671716159,0.41,0.001,0,"24","LRP2"
"498",0,8.7830131299267,0.407,0.001,0,"24","PTPRQ"
"499",0,10.1144890552479,0.346,0,0,"24","ANGPTL7"
"500",0,10.3441026056251,0.342,0,0,"24","SERTM1"
"501",0,6.10403510728767,0.981,0.033,0,"25","PODN"
"502",0,6.62970861267994,0.975,0.037,0,"25","CXCL14"
"503",0,6.45215936956255,0.905,0.031,0,"25","IGF1"
"504",0,5.85417456483721,0.859,0.015,0,"25","HTRA3"
"505",0,5.75311230078596,0.751,0.014,0,"25","CILP"
"506",0,5.71430790416433,0.647,0.012,0,"25","TWIST1"
"507",0,5.7040516974067,0.643,0.01,0,"25","CNTFR"
"508",0,5.81374602540775,0.639,0.009,0,"25","FGF10"
"509",0,6.20911102305029,0.579,0.008,0,"25","OSR2"
"510",0,5.85611209341596,0.577,0.009,0,"25","FST"
